Time,Unnamed: 1,Open,High,Low,Close,Volume
2012.10.24,00:00,1.29858,1.29962,1.29201,1.29727,57564
2012.10.25,00:00,1.29728,1.30224,1.29265,1.29333,55739
2012.10.26,00:00,1.29333,1.29556,1.2883,1.29353,56764
2012.10.29,00:00,1.29421,1.29431,1.28848,1.29024,41476
2012.10.30,00:00,1.29024,1.29829,1.28857,1.29621,42756
2012.10.31,00:00,1.29622,1.30199,1.29459,1.29561,54276
2012.11.01,00:00,1.29561,1.2982,1.29243,1.29428,50885
2012.11.02,00:00,1.29423,1.29502,1.28207,1.28333,56183
2012.11.05,00:00,1.28161,1.28418,1.27669,1.27952,54803
2012.11.06,00:00,1.27955,1.2826,1.27632,1.28138,59587
2012.11.07,00:00,1.28137,1.28757,1.27358,1.27702,74775
2012.11.08,00:00,1.27702,1.27801,1.27171,1.27464,64201
2012.11.09,00:00,1.27463,1.27895,1.26895,1.27106,64523
2012.11.12,00:00,1.27117,1.27385,1.2697,1.27087,48364
2012.11.13,00:00,1.27088,1.27261,1.26612,1.27036,62760
2012.11.14,00:00,1.27033,1.27758,1.26998,1.27347,63962
2012.11.15,00:00,1.27348,1.2801,1.27169,1.27803,60158
2012.11.16,00:00,1.27802,1.27837,1.26905,1.27418,59102
2012.11.19,00:00,1.27486,1.28188,1.27396,1.28128,54401
2012.11.20,00:00,1.28127,1.28276,1.27646,1.28163,60798
2012.11.21,00:00,1.28162,1.28324,1.27359,1.28283,61144
2012.11.22,00:00,1.28284,1.28983,1.28255,1.28822,52523
2012.11.23,00:00,1.28822,1.29896,1.28677,1.29729,52387
2012.11.26,00:00,1.29667,1.29836,1.29435,1.29708,52321
2012.11.27,00:00,1.29713,1.30077,1.2915,1.29419,62718
2012.11.28,00:00,1.29419,1.29537,1.28796,1.29517,58943
2012.11.29,00:00,1.29518,1.30125,1.29385,1.29782,54490
2012.11.30,00:00,1.29778,1.30267,1.29679,1.29848,59008
2012.12.03,00:00,1.29824,1.30751,1.29824,1.3052,53919
2012.12.04,00:00,1.30524,1.31073,1.30453,1.30935,56080
2012.12.05,00:00,1.30936,1.31253,1.30596,1.30665,53413
2012.12.06,00:00,1.30667,1.30857,1.295,1.29672,58006
2012.12.07,00:00,1.29673,1.29718,1.28769,1.29261,54429
2012.12.10,00:00,1.28889,1.29458,1.28855,1.29399,49855
2012.12.11,00:00,1.29401,1.3014,1.29283,1.30046,51450
2012.12.12,00:00,1.30046,1.3096,1.29951,1.3073,52692
2012.12.13,00:00,1.3073,1.30998,1.30405,1.30763,51898
2012.12.14,00:00,1.30765,1.31727,1.30657,1.31622,53435
2012.12.17,00:00,1.31678,1.31871,1.31437,1.31631,49042
2012.12.18,00:00,1.31632,1.32376,1.31554,1.32281,46043
2012.12.19,00:00,1.3228,1.33076,1.32227,1.32261,54953
2012.12.20,00:00,1.3226,1.32942,1.31889,1.32432,55605
2012.12.21,00:00,1.32431,1.32517,1.3157,1.31867,62476
2012.12.24,00:00,1.31744,1.32326,1.31706,1.31768,30413
2012.12.26,00:00,1.31866,1.32534,1.31826,1.32233,26673
2012.12.27,00:00,1.32231,1.32833,1.32014,1.32351,47780
2012.12.28,00:00,1.32352,1.32562,1.31654,1.32146,46345
2012.12.31,00:00,1.32131,1.32338,1.31716,1.31861,31776
2013.01.02,00:00,1.32716,1.32929,1.31567,1.31855,42427
2013.01.03,00:00,1.31856,1.319,1.30464,1.30484,49682
2013.01.04,00:00,1.30488,1.30884,1.29975,1.30677,50652
2013.01.07,00:00,1.30748,1.31191,1.30165,1.3115,48361
2013.01.08,00:00,1.31151,1.31388,1.30569,1.30805,49999
2013.01.09,00:00,1.30806,1.30953,1.30364,1.30636,48936
2013.01.10,00:00,1.30637,1.3272,1.30383,1.32712,52794
2013.01.11,00:00,1.32711,1.3365,1.32481,1.33416,56799
2013.01.14,00:00,1.33609,1.34031,1.33358,1.338,51060
2013.01.15,00:00,1.33807,1.3393,1.32663,1.33042,57503
2013.01.16,00:00,1.33043,1.33242,1.32568,1.32884,54061
2013.01.17,00:00,1.32882,1.3387,1.32696,1.33733,54836
2013.01.18,00:00,1.33734,1.33979,1.32799,1.33195,55947
2013.01.21,00:00,1.33095,1.33315,1.32991,1.3312,37671
2013.01.22,00:00,1.33121,1.33712,1.32667,1.3321,55239
2013.01.23,00:00,1.33215,1.33533,1.32642,1.33171,48255
2013.01.24,00:00,1.3317,1.33921,1.32857,1.33759,55240
2013.01.25,00:00,1.33759,1.34783,1.335,1.34629,59204
2013.01.28,00:00,1.34651,1.34767,1.34244,1.34549,50257
2013.01.29,00:00,1.34548,1.34962,1.3414,1.34908,54352
2013.01.30,00:00,1.34913,1.35856,1.34815,1.35667,56592
2013.01.31,00:00,1.35665,1.35929,1.35409,1.35768,54019
2013.02.01,00:00,1.35769,1.37106,1.35726,1.36391,64746
2013.02.04,00:00,1.36501,1.3659,1.35047,1.35129,56174
2013.02.05,00:00,1.35131,1.35967,1.34579,1.35824,63787
2013.02.06,00:00,1.35823,1.35955,1.34939,1.35211,59233
2013.02.07,00:00,1.35213,1.35765,1.33706,1.33966,63609
2013.02.08,00:00,1.33967,1.34283,1.33531,1.33614,58435
2013.02.11,00:00,1.3368,1.34265,1.33562,1.34051,51052
2013.02.12,00:00,1.34052,1.34751,1.33642,1.34535,56252
2013.02.13,00:00,1.34534,1.35194,1.34261,1.34515,53918
2013.02.14,00:00,1.34516,1.34548,1.33147,1.3362,58347
2013.02.15,00:00,1.33621,1.33929,1.33062,1.33585,44397
2013.02.18,00:00,1.33485,1.33782,1.33215,1.3351,28868
2013.02.19,00:00,1.33503,1.33954,1.33294,1.33874,33655
2013.02.20,00:00,1.33875,1.34316,1.32709,1.32793,39448
2013.02.21,00:00,1.32794,1.32894,1.31612,1.31891,40796
2013.02.22,00:00,1.3189,1.32443,1.31451,1.31907,35807
2013.02.25,00:00,1.32164,1.33183,1.30487,1.30609,50122
2013.02.26,00:00,1.30618,1.31209,1.3018,1.30612,54835
2013.02.27,00:00,1.30603,1.31465,1.30415,1.31383,46490
2013.02.28,00:00,1.31324,1.31605,1.30528,1.30559,38868
2013.03.01,00:00,1.3056,1.31006,1.29664,1.3018,40731
2013.03.04,00:00,1.30125,1.30306,1.2982,1.30257,34863
2013.03.05,00:00,1.30256,1.30748,1.30099,1.30509,38118
2013.03.06,00:00,1.3051,1.30701,1.2965,1.29663,37474
2013.03.07,00:00,1.29662,1.31181,1.29657,1.31062,43738
2013.03.08,00:00,1.31063,1.3134,1.29561,1.30035,38680
2013.03.11,00:00,1.2996,1.30527,1.29791,1.30453,33281
2013.03.12,00:00,1.30454,1.30741,1.29911,1.30269,39122
2013.03.13,00:00,1.30275,1.30644,1.29236,1.29598,39712
2013.03.14,00:00,1.29601,1.3032,1.29114,1.30021,39765
2013.03.15,00:00,1.30024,1.31066,1.29993,1.3075,38105
2013.03.18,00:00,1.29138,1.29953,1.28817,1.29574,37579
2013.03.19,00:00,1.29578,1.29694,1.28433,1.28669,45920
2013.03.20,00:00,1.28657,1.29766,1.28565,1.29433,54822
2013.03.21,00:00,1.2943,1.29546,1.28792,1.28944,61550
2013.03.22,00:00,1.28945,1.30078,1.28881,1.29876,40455
2013.03.25,00:00,1.29617,1.30478,1.28301,1.2848,77311
2013.03.26,00:00,1.28483,1.28896,1.2829,1.28558,77181
2013.03.27,00:00,1.28558,1.28666,1.2751,1.27773,66375
2013.03.28,00:00,1.27773,1.2844,1.2755,1.28146,56610
2013.03.29,00:00,1.28145,1.28366,1.27935,1.2817,28533
2013.04.01,00:00,1.28057,1.28674,1.2771,1.2848,33120
2013.04.02,00:00,1.2848,1.28772,1.28088,1.28188,58499
2013.04.03,00:00,1.28193,1.2864,1.27896,1.28482,56027
2013.04.04,00:00,1.28481,1.29485,1.2747,1.29353,66676
2013.04.05,00:00,1.29354,1.30393,1.29004,1.29907,64284
2013.04.08,00:00,1.29724,1.30373,1.29682,1.3009,54827
2013.04.09,00:00,1.30081,1.31029,1.30048,1.30821,61622
2013.04.10,00:00,1.30822,1.31213,1.30522,1.30695,50462
2013.04.11,00:00,1.30694,1.31378,1.30436,1.31002,52569
2013.04.12,00:00,1.31002,1.31256,1.30366,1.31104,54655
2013.04.15,00:00,1.31147,1.3115,1.30216,1.30343,59537
2013.04.16,00:00,1.30347,1.32006,1.3028,1.3177,63419
2013.04.17,00:00,1.31768,1.31991,1.30019,1.3031,62271
2013.04.18,00:00,1.30311,1.30959,1.30207,1.30511,61335
2013.04.19,00:00,1.3051,1.3128,1.30457,1.30508,57523
2013.04.22,00:00,1.3077,1.30834,1.30149,1.30662,46941
2013.04.23,00:00,1.30663,1.30826,1.29726,1.2998,55775
2013.04.24,00:00,1.29941,1.30336,1.29548,1.30157,51589
2013.04.25,00:00,1.30152,1.30931,1.29891,1.3011,56334
2013.04.26,00:00,1.3011,1.30471,1.29906,1.30289,58089
2013.04.29,00:00,1.30485,1.3116,1.30315,1.3098,49209
2013.04.30,00:00,1.30981,1.31852,1.30546,1.31669,53933
2013.05.01,00:00,1.31669,1.32423,1.31601,1.31794,46238
2013.05.02,00:00,1.31793,1.32161,1.30372,1.30643,57168
2013.05.03,00:00,1.30644,1.31589,1.30339,1.3113,52521
2013.05.06,00:00,1.31225,1.31404,1.30534,1.30759,35372
2013.05.07,00:00,1.3076,1.31314,1.30676,1.3078,47133
2013.05.08,00:00,1.30783,1.31939,1.30715,1.31517,51031
2013.05.09,00:00,1.31523,1.31769,1.30105,1.30413,52740
2013.05.10,00:00,1.30418,1.30503,1.29352,1.29879,66140
2013.05.13,00:00,1.29697,1.29977,1.29418,1.29746,54115
2013.05.14,00:00,1.29744,1.30283,1.29131,1.29193,63505
2013.05.15,00:00,1.29193,1.2942,1.28429,1.2886,62162
2013.05.16,00:00,1.2886,1.29292,1.28462,1.28816,60206
2013.05.17,00:00,1.28781,1.28893,1.27963,1.28375,55635
2013.05.20,00:00,1.28418,1.29005,1.28191,1.28818,47401
2013.05.21,00:00,1.28819,1.29331,1.2841,1.29058,57497
2013.05.22,00:00,1.29058,1.29977,1.28333,1.28576,67260
2013.05.23,00:00,1.28577,1.29562,1.28213,1.29334,73596
2013.05.24,00:00,1.29329,1.29927,1.29042,1.29287,62030
2013.05.27,00:00,1.29338,1.29484,1.29152,1.29288,31421
2013.05.28,00:00,1.29292,1.29492,1.28491,1.2855,57948
2013.05.29,00:00,1.28545,1.29768,1.2838,1.2939,63667
2013.05.30,00:00,1.29397,1.30611,1.29332,1.30481,62634
2013.05.31,00:00,1.30481,1.30591,1.29443,1.29956,62100
2013.06.03,00:00,1.29946,1.31062,1.29552,1.30756,55730
2013.06.04,00:00,1.30756,1.3101,1.30424,1.30804,55282
2013.06.05,00:00,1.30805,1.31131,1.30531,1.30923,60067
2013.06.06,00:00,1.30923,1.33045,1.30749,1.32453,65836
2013.06.07,00:00,1.32452,1.32844,1.31915,1.32168,70848
2013.06.10,00:00,1.31917,1.32687,1.31772,1.32566,55336
2013.06.11,00:00,1.32567,1.33171,1.32322,1.33137,67927
2013.06.12,00:00,1.33135,1.33589,1.32656,1.3337,60714
2013.06.13,00:00,1.33369,1.33898,1.32786,1.33756,65265
2013.06.14,00:00,1.3375,1.3375,1.32946,1.33448,56903
2013.06.17,00:00,1.33477,1.33803,1.33182,1.33656,38312
2013.06.18,00:00,1.33656,1.3415,1.33257,1.33927,47792
2013.06.19,00:00,1.33927,1.34152,1.32619,1.32937,45847
2013.06.20,00:00,1.32937,1.33012,1.31611,1.32189,68489
2013.06.21,00:00,1.32193,1.32533,1.30987,1.31204,58066
2013.06.24,00:00,1.30912,1.31435,1.3059,1.31187,57556
2013.06.25,00:00,1.31203,1.31504,1.3065,1.30797,54285
2013.06.26,00:00,1.30794,1.30867,1.29844,1.30116,54886
2013.06.27,00:00,1.30116,1.30545,1.29999,1.30377,48578
2013.06.28,00:00,1.30378,1.31022,1.29911,1.30078,50884
2013.07.01,00:00,1.30143,1.30664,1.30051,1.30631,41354
2013.07.02,00:00,1.30636,1.30777,1.2964,1.29785,45777
2013.07.03,00:00,1.29783,1.30293,1.29228,1.30092,47866
2013.07.04,00:00,1.3009,1.30228,1.2883,1.29131,42204
2013.07.05,00:00,1.29131,1.29161,1.28055,1.28297,47924
2013.07.08,00:00,1.28108,1.28813,1.28108,1.28699,39002
2013.07.09,00:00,1.28696,1.28977,1.2756,1.27808,46891
2013.07.10,00:00,1.27807,1.29817,1.27648,1.29751,52838
2013.07.11,00:00,1.2976,1.32058,1.29623,1.30962,72561
2013.07.12,00:00,1.30964,1.30994,1.29994,1.30649,39476
2013.07.15,00:00,1.30797,1.30797,1.29934,1.30619,46396
2013.07.16,00:00,1.30618,1.31739,1.30524,1.31618,53567
2013.07.17,00:00,1.31618,1.31766,1.30841,1.31242,53734
2013.07.18,00:00,1.31243,1.31267,1.30667,1.31087,48162
2013.07.19,00:00,1.31088,1.31535,1.30891,1.31416,46030
2013.07.22,00:00,1.31383,1.32177,1.31356,1.31849,40619
2013.07.23,00:00,1.31848,1.32384,1.31633,1.32226,42382
2013.07.24,00:00,1.32232,1.32556,1.31774,1.32003,49624
2013.07.25,00:00,1.32002,1.32953,1.31656,1.32765,49933
2013.07.26,00:00,1.32767,1.32966,1.32524,1.32768,45278
2013.07.29,00:00,1.32857,1.32948,1.32392,1.32618,42408
2013.07.30,00:00,1.32625,1.33008,1.32343,1.32619,42528
2013.07.31,00:00,1.32619,1.33442,1.32132,1.33014,55006
2013.08.01,00:00,1.33013,1.33103,1.31956,1.32061,49334
2013.08.02,00:00,1.3206,1.32934,1.31894,1.32797,46917
2013.08.05,00:00,1.32827,1.32999,1.32326,1.32576,40419
2013.08.06,00:00,1.32577,1.33226,1.32459,1.33044,42151
2013.08.07,00:00,1.33043,1.33449,1.32653,1.3335,47318
2013.08.08,00:00,1.33351,1.33998,1.33279,1.33804,44782
2013.08.09,00:00,1.33803,1.33901,1.33324,1.33394,36541
2013.08.12,00:00,1.33208,1.33437,1.32771,1.32991,39468
2013.08.13,00:00,1.32992,1.33167,1.32334,1.32619,49342
2013.08.14,00:00,1.32621,1.32796,1.32388,1.32547,45228
2013.08.15,00:00,1.32548,1.33621,1.32058,1.33462,53953
2013.08.16,00:00,1.33461,1.33796,1.33111,1.3328,46737
2013.08.19,00:00,1.33347,1.33741,1.33153,1.33339,43816
2013.08.20,00:00,1.3334,1.34513,1.33231,1.34166,50642
2013.08.21,00:00,1.34165,1.34266,1.33353,1.33546,51253
2013.08.22,00:00,1.33547,1.33728,1.3298,1.3356,49429
2013.08.23,00:00,1.33559,1.34091,1.3333,1.33797,46805
2013.08.26,00:00,1.33838,1.33936,1.33565,1.33681,31738
2013.08.27,00:00,1.33681,1.33984,1.33232,1.33926,46453
2013.08.28,00:00,1.33924,1.33972,1.33051,1.33388,47513
2013.08.29,00:00,1.33389,1.33427,1.32193,1.32402,48569
2013.08.30,00:00,1.32402,1.3254,1.31737,1.32198,46814
2013.09.02,00:00,1.32139,1.32266,1.31835,1.31913,38208
2013.09.03,00:00,1.31912,1.31967,1.31387,1.317,45813
2013.09.04,00:00,1.31699,1.32176,1.31569,1.32065,41963
2013.09.05,00:00,1.32064,1.32225,1.31104,1.31197,48187
2013.09.06,00:00,1.31195,1.31884,1.31045,1.31767,41571
2013.09.09,00:00,1.3163,1.32803,1.31621,1.32544,39364
2013.09.10,00:00,1.32544,1.32755,1.323,1.3267,41248
2013.09.11,00:00,1.32672,1.33242,1.32438,1.33103,43294
2013.09.12,00:00,1.33104,1.33236,1.32568,1.32987,43257
2013.09.13,00:00,1.32985,1.33207,1.32535,1.3293,41539
2013.09.16,00:00,1.33601,1.33853,1.33298,1.33334,41740
2013.09.17,00:00,1.33333,1.33689,1.3325,1.33599,35636
2013.09.18,00:00,1.33587,1.35412,1.33379,1.35212,44716
2013.09.19,00:00,1.35211,1.35681,1.35007,1.3529,51101
2013.09.20,00:00,1.35289,1.35483,1.34979,1.35224,38748
2013.09.23,00:00,1.35469,1.35471,1.34796,1.34927,38856
2013.09.24,00:00,1.34928,1.35183,1.34643,1.3473,39360
2013.09.25,00:00,1.34731,1.35366,1.3462,1.35254,36627
2013.09.26,00:00,1.35254,1.35289,1.34721,1.34877,37876
2013.09.27,00:00,1.34878,1.3564,1.34741,1.35215,37866
2013.09.30,00:00,1.34941,1.35555,1.34773,1.35251,43769
2013.10.01,00:00,1.3525,1.35874,1.35167,1.35253,49533
2013.10.02,00:00,1.35252,1.36059,1.35056,1.35779,48585
2013.10.03,00:00,1.35777,1.36456,1.35773,1.36177,49213
2013.10.04,00:00,1.36178,1.36313,1.35386,1.35564,43739
2013.10.07,00:00,1.35643,1.35908,1.35425,1.35803,37989
2013.10.08,00:00,1.35804,1.36067,1.35572,1.35725,40860
2013.10.09,00:00,1.35726,1.36041,1.34857,1.35232,50356
2013.10.10,00:00,1.35237,1.35452,1.34876,1.35193,43123
2013.10.11,00:00,1.35193,1.35811,1.35178,1.35392,38539
2013.10.14,00:00,1.35609,1.35971,1.35452,1.35605,32900
2013.10.15,00:00,1.35604,1.35706,1.34792,1.35229,49716
2013.10.16,00:00,1.35227,1.35671,1.34727,1.35332,50215
2013.10.17,00:00,1.35335,1.36815,1.35154,1.36749,54647
2013.10.18,00:00,1.36749,1.37034,1.36591,1.36855,42617
2013.10.21,00:00,1.3683,1.3688,1.36508,1.36801,30536
2013.10.22,00:00,1.36801,1.37915,1.36621,1.37806,35599
2013.10.23,00:00,1.37807,1.37925,1.37411,1.37751,40947
2013.10.24,00:00,1.37754,1.38243,1.37644,1.38004,42375
2013.10.25,00:00,1.38005,1.38318,1.37743,1.38019,40784
2013.10.29,00:00,1.37773,1.38126,1.37362,1.37462,37439
2013.10.30,00:00,1.37463,1.37842,1.36959,1.37368,48385
2013.10.31,00:00,1.37363,1.37383,1.3575,1.35879,56720
2013.11.01,00:00,1.3588,1.35891,1.34798,1.34853,50777
2013.11.04,00:00,1.34874,1.3524,1.3443,1.35135,41836
2013.11.05,00:00,1.35136,1.3522,1.34489,1.34737,43151
2013.11.06,00:00,1.34736,1.35469,1.34673,1.35121,40698
2013.11.07,00:00,1.3512,1.35285,1.32955,1.34186,53075
2013.11.08,00:00,1.34186,1.34375,1.33179,1.33654,48122
2013.11.11,00:00,1.33567,1.34157,1.33446,1.34058,37771
2013.11.12,00:00,1.34059,1.34557,1.33589,1.3435,53023
2013.11.13,00:00,1.34349,1.34947,1.33898,1.3486,51975
2013.11.14,00:00,1.34861,1.3497,1.34181,1.34581,53467
2013.11.15,00:00,1.34583,1.35048,1.34319,1.34945,42696
2013.11.18,00:00,1.34956,1.35412,1.34742,1.35049,44014
2013.11.19,00:00,1.3505,1.35468,1.34876,1.35379,49729
2013.11.20,00:00,1.35379,1.35775,1.34151,1.34385,57424
2013.11.21,00:00,1.34382,1.3486,1.33992,1.34814,57061
2013.11.22,00:00,1.34812,1.35576,1.34621,1.35576,45957
2013.11.25,00:00,1.35482,1.35595,1.349,1.35159,38934
2013.11.26,00:00,1.35165,1.35744,1.35149,1.35716,41882
2013.11.27,00:00,1.35718,1.36123,1.35573,1.35788,43990
2013.11.28,00:00,1.35786,1.36178,1.35633,1.36047,38036
2013.11.29,00:00,1.36048,1.36212,1.35798,1.35899,47326
2013.12.02,00:00,1.3586,1.36152,1.35257,1.35413,48625
2013.12.03,00:00,1.35409,1.36133,1.3524,1.35889,49814
2013.12.04,00:00,1.35882,1.36049,1.3528,1.35929,57628
2013.12.05,00:00,1.35927,1.36769,1.35434,1.3667,61659
2013.12.06,00:00,1.36668,1.3706,1.36204,1.37049,53544
2013.12.09,00:00,1.37141,1.37449,1.36941,1.37385,42554
2013.12.10,00:00,1.37384,1.37944,1.3734,1.37604,47593
2013.12.11,00:00,1.37605,1.38103,1.37409,1.37859,49047
2013.12.12,00:00,1.37858,1.38028,1.37374,1.37527,54884
2013.12.13,00:00,1.37528,1.37687,1.37093,1.37397,48761
2013.12.16,00:00,1.37279,1.37981,1.37278,1.376,42136
2013.12.17,00:00,1.3761,1.37819,1.3723,1.37674,42114
2013.12.18,00:00,1.37675,1.38094,1.36744,1.36841,51937
2013.12.19,00:00,1.36838,1.36935,1.36491,1.36605,49647
2013.12.20,00:00,1.36606,1.37088,1.3625,1.36712,47482
2013.12.23,00:00,1.36739,1.37163,1.36674,1.36953,37856
2013.12.24,00:00,1.36954,1.37125,1.36547,1.36751,25684
2013.12.26,00:00,1.36852,1.37016,1.36796,1.36905,19079
2013.12.27,00:00,1.36905,1.38923,1.36869,1.37473,51192
2013.12.30,00:00,1.37565,1.38187,1.37282,1.38017,43721
2013.12.31,00:00,1.38009,1.38122,1.37594,1.37773,29882
2014.01.02,00:00,1.37501,1.37532,1.36294,1.36711,49080
2014.01.03,00:00,1.36711,1.36721,1.3582,1.35875,50585
2014.01.06,00:00,1.3593,1.36526,1.35711,1.36276,45658
2014.01.07,00:00,1.36275,1.36559,1.35965,1.36151,45311
2014.01.08,00:00,1.3615,1.36348,1.35532,1.35749,48910
2014.01.09,00:00,1.35746,1.36321,1.35484,1.36073,49687
2014.01.10,00:00,1.36074,1.36866,1.35728,1.36674,45778
2014.01.13,00:00,1.36757,1.3684,1.36371,1.36708,43650
2014.01.14,00:00,1.36706,1.36989,1.36489,1.36787,43148
2014.01.15,00:00,1.36787,1.36803,1.35812,1.36048,43337
2014.01.16,00:00,1.36047,1.3649,1.3583,1.36194,45069
2014.01.17,00:00,1.36195,1.36207,1.35168,1.35404,41590
2014.01.20,00:00,1.35367,1.35676,1.35073,1.35511,38488
2014.01.21,00:00,1.3551,1.35682,1.35161,1.35603,48433
2014.01.22,00:00,1.35604,1.35826,1.35344,1.35468,47095
2014.01.23,00:00,1.35469,1.36977,1.35301,1.36958,61361
2014.01.24,00:00,1.36959,1.37388,1.36625,1.36755,60971
2014.01.27,00:00,1.36771,1.3716,1.3653,1.36725,50926
2014.01.28,00:00,1.36726,1.3688,1.36287,1.36704,45876
2014.01.29,00:00,1.36705,1.36842,1.36025,1.36625,59125
2014.01.30,00:00,1.36621,1.36649,1.35431,1.35541,54459
2014.01.31,00:00,1.35542,1.35712,1.34787,1.3485,55556
2014.02.03,00:00,1.34836,1.3535,1.34768,1.35244,49879
2014.02.04,00:00,1.35245,1.35378,1.3493,1.35178,45517
2014.02.05,00:00,1.35177,1.35547,1.34983,1.35326,43887
2014.02.06,00:00,1.35325,1.36184,1.34849,1.35894,42888
2014.02.07,00:00,1.35899,1.36419,1.35517,1.3634,41229
2014.02.10,00:00,1.36158,1.36509,1.36156,1.36452,32356
2014.02.11,00:00,1.36451,1.36824,1.3629,1.36375,40972
2014.02.12,00:00,1.36375,1.36521,1.35619,1.35928,41762
2014.02.13,00:00,1.35927,1.36911,1.3585,1.36795,44242
2014.02.14,00:00,1.36795,1.37143,1.36731,1.36917,38787
2014.02.17,00:00,1.37079,1.37236,1.36916,1.37063,31883
2014.02.18,00:00,1.37064,1.37692,1.36943,1.37579,42633
2014.02.19,00:00,1.3758,1.37726,1.37241,1.37323,39059
2014.02.20,00:00,1.37324,1.3762,1.36862,1.37179,45846
2014.02.21,00:00,1.3718,1.37578,1.37015,1.37378,38859
2014.02.24,00:00,1.37332,1.37706,1.37078,1.37343,39310
2014.02.25,00:00,1.37345,1.37664,1.37149,1.37445,41703
2014.02.26,00:00,1.37445,1.37564,1.36612,1.3686,44256
2014.02.27,00:00,1.3686,1.37257,1.36428,1.37097,45795
2014.02.28,00:00,1.37096,1.38238,1.36937,1.38015,53804
2014.03.03,00:00,1.37586,1.37921,1.37258,1.37342,42589
2014.03.04,00:00,1.37344,1.37809,1.37206,1.37426,44422
2014.03.05,00:00,1.37424,1.37472,1.37069,1.37325,42298
2014.03.06,00:00,1.3733,1.38722,1.37209,1.38602,44497
2014.03.07,00:00,1.38603,1.39143,1.38521,1.38754,40478
2014.03.10,00:00,1.38723,1.38973,1.38611,1.38778,31162
2014.03.11,00:00,1.38779,1.38781,1.38333,1.3858,33694
2014.03.12,00:00,1.38579,1.39134,1.3843,1.39023,36431
2014.03.13,00:00,1.39022,1.39661,1.38451,1.38722,47986
2014.03.14,00:00,1.3872,1.39355,1.38469,1.39132,43487
2014.03.17,00:00,1.39118,1.39471,1.38789,1.39203,37329
2014.03.18,00:00,1.39204,1.39419,1.38795,1.39335,42121
2014.03.19,00:00,1.39334,1.39336,1.38092,1.38161,45318
2014.03.20,00:00,1.38162,1.38442,1.37488,1.37796,50486
2014.03.21,00:00,1.37795,1.38102,1.37653,1.3793,39214
2014.03.24,00:00,1.37985,1.38749,1.37599,1.38379,44352
2014.03.25,00:00,1.38378,1.38463,1.37491,1.38254,53236
2014.03.26,00:00,1.38254,1.38272,1.37759,1.37847,53185
2014.03.27,00:00,1.37848,1.37963,1.37282,1.37408,56656
2014.03.28,00:00,1.37409,1.37724,1.37048,1.37513,44348
2014.03.31,00:00,1.37601,1.38059,1.37232,1.37686,47786
2014.04.01,00:00,1.37687,1.38147,1.3768,1.37925,40847
2014.04.02,00:00,1.37926,1.38196,1.37528,1.37668,39513
2014.04.03,00:00,1.37668,1.38054,1.36976,1.37196,46437
2014.04.04,00:00,1.37195,1.37304,1.36722,1.37019,44838
2014.04.07,00:00,1.36982,1.37479,1.36958,1.37411,34569
2014.04.08,00:00,1.3741,1.3811,1.3737,1.37965,43049
2014.04.09,00:00,1.37966,1.38609,1.37795,1.38547,43208
2014.04.10,00:00,1.38548,1.38984,1.38355,1.38856,43230
2014.04.11,00:00,1.38856,1.39049,1.38629,1.38841,40094
2014.04.14,00:00,1.38429,1.38624,1.38078,1.38202,42238
2014.04.15,00:00,1.38201,1.38327,1.37903,1.3814,40705
2014.04.16,00:00,1.38139,1.38502,1.38031,1.38147,40301
2014.04.17,00:00,1.38149,1.3864,1.38108,1.38131,37951
2014.04.18,00:00,1.3813,1.38218,1.38079,1.38088,14459
2014.04.21,00:00,1.38136,1.383,1.37862,1.37921,22953
2014.04.22,00:00,1.3792,1.38242,1.37845,1.38045,36635
2014.04.23,00:00,1.38045,1.38542,1.37997,1.38163,38386
2014.04.24,00:00,1.38162,1.38422,1.37909,1.3831,37610
2014.04.25,00:00,1.38311,1.38475,1.38267,1.38329,31335
2014.04.28,00:00,1.38451,1.38789,1.38142,1.38506,34980
2014.04.29,00:00,1.38505,1.38785,1.38052,1.38117,35330
2014.04.30,00:00,1.38114,1.38759,1.37746,1.38666,42833
2014.05.01,00:00,1.38664,1.38886,1.38624,1.3869,24927
2014.05.02,00:00,1.38681,1.38807,1.38116,1.38686,35388
2014.05.05,00:00,1.3884,1.38855,1.3864,1.38747,25995
2014.05.06,00:00,1.38752,1.39506,1.38712,1.39271,34645
2014.05.07,00:00,1.39275,1.39379,1.39097,1.39097,34102
2014.05.08,00:00,1.39103,1.39925,1.38328,1.38392,45802
2014.05.09,00:00,1.38393,1.38439,1.37453,1.37576,41059
2014.05.12,00:00,1.37523,1.37743,1.37489,1.37567,32240
2014.05.13,00:00,1.37568,1.3771,1.36886,1.37028,43482
2014.05.14,00:00,1.37021,1.37303,1.36976,1.37141,38776
2014.05.15,00:00,1.37143,1.37317,1.36479,1.37089,47384
2014.05.16,00:00,1.37089,1.37262,1.36849,1.36933,35919
2014.05.19,00:00,1.3692,1.37336,1.36919,1.37084,35511
2014.05.20,00:00,1.37084,1.37133,1.36776,1.37009,32357
2014.05.21,00:00,1.3701,1.37227,1.36343,1.36861,33743
2014.05.22,00:00,1.36853,1.36872,1.36447,1.36551,28564
2014.05.23,00:00,1.36549,1.36581,1.36151,1.36287,27228
2014.05.26,00:00,1.36219,1.36538,1.3613,1.36447,18865
2014.05.27,00:00,1.36452,1.3668,1.36121,1.36337,30465
2014.05.28,00:00,1.3634,1.36372,1.3588,1.35903,30000
